allocation,,num_perm,,robot,,permutation
Allocation5,,7,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_8', 'r1_at3_sanit_2', 'r1_at3_sanit_11']"
Allocation5,,8,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at3_sanit_5', 'r2_at2_floor_7']"
Allocation5,,8,,r1,,"['r1_at3_sanit_11', 'r1_at4_notify_3', 'r1_at3_sanit_2', 'r1_at3_sanit_8']"
Allocation5,,9,,r2,,"['r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at2_floor_10']"
Allocation5,,9,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_8', 'r1_at3_sanit_2', 'r1_at3_sanit_11']"
Allocation5,,10,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at3_sanit_5', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at2_floor_4']"
Allocation5,,10,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_2', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation5,,11,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_0', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at2_floor_10']"
Allocation5,,11,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_8', 'r1_at3_sanit_2', 'r1_at3_sanit_11']"
Allocation5,,12,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at2_floor_4', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at4_notify_0', 'r2_at3_sanit_5', 'r2_at2_floor_1']"
Allocation5,,12,,r1,,"['r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at4_notify_3', 'r1_at3_sanit_2']"
Allocation5,,13,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at4_notify_0', 'r2_at2_floor_4', 'r2_at2_floor_10', 'r2_at2_floor_1', 'r2_at3_sanit_5']"
Allocation5,,13,,r1,,"['r1_at3_sanit_8', 'r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at3_sanit_2']"
Allocation5,,14,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at3_sanit_5', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation5,,14,,r1,,"['r1_at3_sanit_2', 'r1_at4_notify_3', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation5,,15,,r2,,"['r2_at3_sanit_5', 'r2_at2_floor_4', 'r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at2_floor_1']"
Allocation5,,15,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at3_sanit_2', 'r1_at3_sanit_8']"
Allocation5,,16,,r2,,"['r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at2_floor_7']"
Allocation5,,16,,r1,,"['r1_at3_sanit_2', 'r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation5,,17,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at3_sanit_5', 'r2_at2_floor_4', 'r2_at2_floor_1']"
Allocation5,,17,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at3_sanit_2']"
Allocation5,,18,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at2_floor_7', 'r2_at4_notify_0', 'r2_at2_floor_4', 'r2_at2_floor_10', 'r2_at3_sanit_5', 'r2_at2_floor_1']"
Allocation5,,18,,r1,,"['r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at4_notify_3', 'r1_at3_sanit_2']"
Allocation5,,19,,r2,,"['r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at3_sanit_5', 'r2_at2_floor_10']"
Allocation5,,19,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at3_sanit_2', 'r1_at3_sanit_8']"
Allocation6,,0,,r2,,"['r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at2_floor_4', 'r2_at3_sanit_8', 'r2_at2_floor_7', 'r2_at3_sanit_11', 'r2_at2_floor_1']"
Allocation6,,0,,r1,,"['r1_at2_floor_10', 'r1_at4_notify_0', 'r1_at3_sanit_2']"
Allocation6,,1,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at3_sanit_5', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at2_floor_7', 'r2_at3_sanit_8', 'r2_at3_sanit_11']"
Allocation6,,1,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_10']"
Allocation6,,2,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at3_sanit_8', 'r2_at2_floor_4', 'r2_at2_floor_7', 'r2_at3_sanit_5', 'r2_at3_sanit_11', 'r2_at2_floor_1']"
Allocation6,,2,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_10']"
Allocation6,,3,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at3_sanit_11', 'r2_at3_sanit_8', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at2_floor_7', 'r2_at3_sanit_5']"
Allocation6,,3,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_10']"
Allocation6,,4,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at3_sanit_11', 'r2_at4_notify_6', 'r2_at3_sanit_8', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at2_floor_1']"
Allocation6,,4,,r1,,"['r1_at2_floor_10', 'r1_at4_notify_0', 'r1_at3_sanit_2']"
Allocation6,,5,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at4_notify_3', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at3_sanit_5', 'r2_at3_sanit_11', 'r2_at2_floor_1']"
Allocation6,,5,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at3_sanit_2']"
Allocation6,,6,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at3_sanit_8', 'r2_at2_floor_1', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at3_sanit_11']"
Allocation6,,6,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_10']"
Allocation6,,7,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at3_sanit_8', 'r2_at3_sanit_5', 'r2_at2_floor_4', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at3_sanit_11']"
Allocation6,,7,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_10']"
Allocation6,,8,,r2,,"['r2_at4_notify_6', 'r2_at3_sanit_8', 'r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at3_sanit_11', 'r2_at3_sanit_5', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at2_floor_4']"
Allocation6,,8,,r1,,"['r1_at2_floor_10', 'r1_at4_notify_0', 'r1_at3_sanit_2']"
Allocation6,,9,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at3_sanit_5', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at3_sanit_11']"
Allocation6,,9,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_10']"
Allocation6,,10,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at3_sanit_8', 'r2_at4_notify_9', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at3_sanit_11', 'r2_at2_floor_4', 'r2_at3_sanit_5']"
Allocation6,,10,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at3_sanit_2']"
Allocation6,,11,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at3_sanit_11', 'r2_at2_floor_4', 'r2_at3_sanit_5', 'r2_at3_sanit_8', 'r2_at2_floor_1', 'r2_at2_floor_7']"
Allocation6,,11,,r1,,"['r1_at2_floor_10', 'r1_at4_notify_0', 'r1_at3_sanit_2']"
Allocation6,,12,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at2_floor_1', 'r2_at3_sanit_11', 'r2_at3_sanit_5', 'r2_at2_floor_4', 'r2_at2_floor_7']"
Allocation6,,12,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at3_sanit_2']"
Allocation6,,13,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at3_sanit_8', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at3_sanit_5', 'r2_at2_floor_1', 'r2_at4_notify_9', 'r2_at3_sanit_11']"
Allocation6,,13,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at3_sanit_2']"
Allocation6,,14,,r2,,"['r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at3_sanit_8', 'r2_at2_floor_1', 'r2_at4_notify_9', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at3_sanit_11']"
Allocation6,,14,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_10']"
Allocation6,,15,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_3', 'r2_at3_sanit_8', 'r2_at2_floor_4', 'r2_at3_sanit_5', 'r2_at2_floor_1', 'r2_at4_notify_9', 'r2_at3_sanit_11']"
Allocation6,,15,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at3_sanit_2']"
Allocation6,,16,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at2_floor_1', 'r2_at3_sanit_11', 'r2_at2_floor_7', 'r2_at3_sanit_8', 'r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at2_floor_4']"
Allocation6,,16,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_10']"
Allocation6,,17,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at3_sanit_11', 'r2_at2_floor_1', 'r2_at3_sanit_5', 'r2_at2_floor_4', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at3_sanit_8']"
Allocation6,,17,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at3_sanit_2']"
Allocation6,,18,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at3_sanit_11', 'r2_at2_floor_4', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at3_sanit_8', 'r2_at2_floor_1']"
Allocation6,,18,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at3_sanit_2']"
Allocation6,,19,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at3_sanit_11', 'r2_at2_floor_1', 'r2_at3_sanit_5', 'r2_at3_sanit_8', 'r2_at2_floor_4', 'r2_at2_floor_7']"
Allocation6,,19,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at3_sanit_2']"
Allocation7,,0,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_5', 'r1_at3_sanit_2', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation7,,0,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at4_notify_9', 'r2_at2_floor_4', 'r2_at2_floor_10']"
Allocation7,,1,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation7,,1,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at2_floor_1', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at2_floor_4']"
Allocation7,,2,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at3_sanit_5']"
Allocation7,,2,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at2_floor_10', 'r2_at2_floor_7']"
Allocation7,,3,,r1,,"['r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_5']"
Allocation7,,3,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at4_notify_3', 'r2_at2_floor_1', 'r2_at2_floor_7', 'r2_at2_floor_4']"
Allocation7,,4,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_5', 'r1_at3_sanit_2', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation7,,4,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at2_floor_10', 'r2_at2_floor_7']"
Allocation7,,5,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_5', 'r1_at3_sanit_11', 'r1_at3_sanit_2', 'r1_at3_sanit_8']"
Allocation7,,5,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at4_notify_6', 'r2_at2_floor_7']"
Allocation7,,6,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_2']"
Allocation7,,6,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at2_floor_10']"
Allocation7,,7,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_5', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation7,,7,,r2,,"['r2_at2_floor_1', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at2_floor_10']"
Allocation7,,8,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_5', 'r1_at3_sanit_2', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation7,,8,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at2_floor_4', 'r2_at2_floor_1']"
Allocation7,,9,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation7,,9,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at2_floor_1', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at2_floor_7']"
Allocation7,,10,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation7,,10,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at4_notify_6', 'r2_at2_floor_10', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at2_floor_7']"
Allocation7,,11,,r1,,"['r1_at3_sanit_8', 'r1_at4_notify_0', 'r1_at3_sanit_5', 'r1_at3_sanit_2', 'r1_at3_sanit_11']"
Allocation7,,11,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at2_floor_10', 'r2_at2_floor_4']"
Allocation7,,12,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_5', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation7,,12,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at2_floor_10']"
Allocation7,,13,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation7,,13,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation7,,14,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at3_sanit_2', 'r1_at3_sanit_5']"
Allocation7,,14,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at4_notify_3', 'r2_at2_floor_10', 'r2_at2_floor_4']"
Allocation7,,15,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_5', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation7,,15,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at2_floor_1', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at2_floor_4']"
Allocation7,,16,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_5', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation7,,16,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation7,,17,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation7,,17,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at2_floor_10']"
Allocation7,,18,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_5', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation7,,18,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at2_floor_1']"
Allocation7,,19,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation7,,19,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at2_floor_10', 'r2_at4_notify_6', 'r2_at2_floor_7']"
Allocation8,,0,,r1,,"['r1_at4_notify_6', 'r1_at4_notify_0', 'r1_at3_sanit_11', 'r1_at4_notify_3', 'r1_at2_floor_4', 'r1_at2_floor_10', 'r1_at2_floor_7']"
Allocation8,,0,,r2,,"['r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at3_sanit_2', 'r2_at3_sanit_5', 'r2_at2_floor_1']"
Allocation8,,1,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_6', 'r1_at4_notify_3', 'r1_at2_floor_4', 'r1_at2_floor_7', 'r1_at2_floor_10', 'r1_at3_sanit_11']"
Allocation8,,1,,r2,,"['r2_at2_floor_1', 'r2_at4_notify_9', 'r2_at3_sanit_2', 'r2_at3_sanit_5', 'r2_at3_sanit_8']"
Allocation8,,2,,r1,,"['r1_at4_notify_3', 'r1_at4_notify_0', 'r1_at2_floor_4', 'r1_at4_notify_6', 'r1_at2_floor_7', 'r1_at2_floor_10', 'r1_at3_sanit_11']"
Allocation8,,2,,r2,,"['r2_at3_sanit_5', 'r2_at3_sanit_2', 'r2_at2_floor_1', 'r2_at3_sanit_8', 'r2_at4_notify_9']"
Allocation8,,3,,r1,,"['r1_at4_notify_3', 'r1_at4_notify_6', 'r1_at2_floor_4', 'r1_at2_floor_7', 'r1_at2_floor_10', 'r1_at3_sanit_11', 'r1_at4_notify_0']"
Allocation8,,3,,r2,,"['r2_at3_sanit_5', 'r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at3_sanit_2', 'r2_at2_floor_1']"
Allocation8,,4,,r1,,"['r1_at4_notify_6', 'r1_at2_floor_10', 'r1_at2_floor_7', 'r1_at4_notify_0', 'r1_at3_sanit_11', 'r1_at4_notify_3', 'r1_at2_floor_4']"
Allocation8,,4,,r2,,"['r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at2_floor_1', 'r2_at3_sanit_2', 'r2_at3_sanit_5']"
Allocation8,,5,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_6', 'r1_at4_notify_3', 'r1_at2_floor_7', 'r1_at2_floor_10', 'r1_at3_sanit_11', 'r1_at2_floor_4']"
Allocation8,,5,,r2,,"['r2_at3_sanit_8', 'r2_at3_sanit_2', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at3_sanit_5']"
Allocation8,,6,,r1,,"['r1_at3_sanit_11', 'r1_at4_notify_0', 'r1_at4_notify_6', 'r1_at2_floor_10', 'r1_at4_notify_3', 'r1_at2_floor_7', 'r1_at2_floor_4']"
Allocation8,,6,,r2,,"['r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at3_sanit_8', 'r2_at2_floor_1', 'r2_at3_sanit_2']"
Allocation8,,7,,r1,,"['r1_at4_notify_6', 'r1_at4_notify_0', 'r1_at2_floor_7', 'r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at2_floor_4', 'r1_at2_floor_10']"
Allocation8,,7,,r2,,"['r2_at3_sanit_8', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at3_sanit_5', 'r2_at3_sanit_2']"
Allocation8,,8,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_6', 'r1_at2_floor_7', 'r1_at4_notify_3', 'r1_at2_floor_10', 'r1_at2_floor_4', 'r1_at3_sanit_11']"
Allocation8,,8,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at3_sanit_2', 'r2_at3_sanit_8', 'r2_at3_sanit_5']"
Allocation8,,9,,r1,,"['r1_at4_notify_6', 'r1_at2_floor_10', 'r1_at2_floor_7', 'r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at2_floor_4', 'r1_at4_notify_0']"
Allocation8,,9,,r2,,"['r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at3_sanit_5', 'r2_at2_floor_1', 'r2_at3_sanit_2']"
Allocation8,,10,,r1,,"['r1_at4_notify_6', 'r1_at4_notify_3', 'r1_at2_floor_7', 'r1_at2_floor_10', 'r1_at4_notify_0', 'r1_at3_sanit_11', 'r1_at2_floor_4']"
Allocation8,,10,,r2,,"['r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at3_sanit_8', 'r2_at3_sanit_2', 'r2_at2_floor_1']"
Allocation8,,11,,r1,,"['r1_at4_notify_3', 'r1_at4_notify_6', 'r1_at2_floor_4', 'r1_at4_notify_0', 'r1_at3_sanit_11', 'r1_at2_floor_7', 'r1_at2_floor_10']"
Allocation8,,11,,r2,,"['r2_at3_sanit_5', 'r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at3_sanit_2', 'r2_at2_floor_1']"
Allocation8,,12,,r1,,"['r1_at4_notify_6', 'r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at2_floor_4', 'r1_at2_floor_7']"
Allocation8,,12,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at3_sanit_5', 'r2_at3_sanit_2', 'r2_at3_sanit_8']"
Allocation8,,13,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_6', 'r1_at3_sanit_11', 'r1_at4_notify_3', 'r1_at2_floor_10', 'r1_at2_floor_4', 'r1_at2_floor_7']"
Allocation8,,13,,r2,,"['r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at3_sanit_5', 'r2_at3_sanit_2', 'r2_at2_floor_1']"
Allocation8,,14,,r1,,"['r1_at4_notify_6', 'r1_at4_notify_0', 'r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at2_floor_4', 'r1_at2_floor_10', 'r1_at2_floor_7']"
Allocation8,,14,,r2,,"['r2_at3_sanit_8', 'r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at3_sanit_2', 'r2_at2_floor_1']"
Allocation8,,15,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at2_floor_10', 'r1_at2_floor_4', 'r1_at4_notify_6', 'r1_at2_floor_7']"
Allocation8,,15,,r2,,"['r2_at2_floor_1', 'r2_at3_sanit_2', 'r2_at3_sanit_5', 'r2_at4_notify_9', 'r2_at3_sanit_8']"
Allocation8,,16,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_6', 'r1_at2_floor_7', 'r1_at4_notify_3', 'r1_at2_floor_10', 'r1_at3_sanit_11', 'r1_at2_floor_4']"
Allocation8,,16,,r2,,"['r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at3_sanit_2', 'r2_at3_sanit_5', 'r2_at2_floor_1']"
Allocation8,,17,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_6', 'r1_at2_floor_7', 'r1_at2_floor_10', 'r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at2_floor_4']"
Allocation8,,17,,r2,,"['r2_at2_floor_1', 'r2_at4_notify_9', 'r2_at3_sanit_8', 'r2_at3_sanit_2', 'r2_at3_sanit_5']"
Allocation8,,18,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_6', 'r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at2_floor_10', 'r1_at2_floor_4', 'r1_at2_floor_7']"
Allocation8,,18,,r2,,"['r2_at4_notify_9', 'r2_at3_sanit_2', 'r2_at3_sanit_5', 'r2_at2_floor_1', 'r2_at3_sanit_8']"
Allocation8,,19,,r1,,"['r1_at4_notify_6', 'r1_at4_notify_0', 'r1_at4_notify_3', 'r1_at2_floor_4', 'r1_at3_sanit_11', 'r1_at2_floor_10', 'r1_at2_floor_7']"
Allocation8,,19,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at3_sanit_2', 'r2_at3_sanit_5', 'r2_at3_sanit_8']"
